order_id,customer_id,order_date,product_id,quantity,price,order_status,shipping_address,city,country,payment_method,discount,category,sales_rep,region,ship_date,delivery_days,returned,gender
1721,C131,2025-12-23,P149,9,79.2,Cancelled,"996 Main St, City17",City11,Australia,Credit Card,13.14,Clothing,SR13,North,2025-12-06,4,No,Other
1722,C188,2025-12-04,P133,1,62.27,Returned,"815 Main St, City20",City10,India,Cash,18.22,Books,SR08,East,2025-12-16,8,No,Other
1723,C030,2025-12-23,P115,8,74.34,Returned,"314 Main St, City11",City4,UK,Credit Card,18.29,Sports,SR16,South,2025-12-30,7,Yes,Other
1724,C033,2025-12-30,P134,4,78.53,Returned,"816 Main St, City9",City2,Canada,PayPal,12.11,Books,SR11,East,2025-12-09,2,No,Female
1725,C130,2025-12-05,P136,8,64.72,Pending,"947 Main St, City6",City19,USA,PayPal,2.42,Books,SR18,West,2025-12-08,3,Yes,Female
1726,C007,2025-12-23,P110,2,16.7,Returned,"875 Main St, City2",City14,India,Gift Card,13.94,Clothing,SR10,North,2025-12-23,6,Yes,Other
1727,C012,2025-12-03,P147,6,95.18,Returned,"421 Main St, City2",City19,Canada,Gift Card,5.79,Home,SR05,South,2026-01-03,2,Yes,Male
1728,C152,2025-12-19,P123,8,40.41,Returned,"453 Main St, City8",City9,Canada,Cash,18.9,Electronics,SR08,East,2026-01-02,6,Yes,Other
1729,C133,2025-12-29,P133,10,52.78,Returned,"262 Main St, City5",City9,Germany,Cash,15.15,Clothing,SR02,South,2025-12-29,9,No,Other
1730,C158,2025-12-11,P106,6,31.33,Shipped,"262 Main St, City5",City6,Germany,Gift Card,4.47,Clothing,SR10,East,2025-12-08,4,No,Male
1731,C025,2025-12-07,P135,9,76.46,Shipped,"837 Main St, City1",City16,France,PayPal,0.13,Electronics,SR12,South,2025-12-20,10,No,Other
1732,C114,2025-12-17,P108,8,32.3,Shipped,"452 Main St, City6",City10,Australia,Credit Card,8.89,Home,SR16,East,2025-12-07,3,No,Other
1733,C172,2025-12-04,P122,2,75.44,Pending,"356 Main St, City8",City12,UK,PayPal,10.14,Books,SR15,North,2025-12-22,1,No,Male
1734,C181,2025-12-26,P133,6,22.27,Shipped,"272 Main St, City17",City18,USA,PayPal,2.74,Home,SR08,South,2025-12-18,8,Yes,Female
1735,C048,2025-12-24,P131,5,16.64,Shipped,"221 Main St, City16",City17,Canada,PayPal,0.06,Electronics,SR16,South,2025-12-13,1,No,Other
1736,C068,2025-12-20,P124,10,26.52,Cancelled,"341 Main St, City16",City19,Canada,PayPal,17.56,Clothing,SR10,West,2026-01-02,7,No,Other
1737,C124,2025-12-10,P106,4,14.78,Cancelled,"889 Main St, City1",City20,UK,PayPal,13.25,Electronics,SR06,West,2025-12-22,2,No,Other
1738,C102,2025-12-23,P108,8,84.64,Returned,"837 Main St, City1",City6,Canada,PayPal,0.58,Books,SR17,South,2025-12-28,1,No,Female
1739,C173,2025-12-11,P126,7,81.66,Returned,"456 Main St, City1",City10,USA,Cash,9.71,Clothing,SR11,North,2025-12-21,8,No,Male
1740,C147,2025-12-29,P110,9,23.79,Shipped,"432 Main St, City18",City10,UK,PayPal,12.1,Electronics,SR01,West,2025-12-07,6,No,Other
1741,C017,2025-12-21,P103,9,24.19,Pending,"237 Main St, City4",City6,Germany,PayPal,5.8,Clothing,SR12,East,2025-12-28,4,Yes,Male
1742,C010,2025-12-28,P101,9,13.83,Returned,"674 Main St, City16",City16,India,Cash,6.03,Clothing,SR08,North,2025-12-19,2,No,Other
1743,C103,2025-12-05,P147,5,86.74,Shipped,"132 Main St, City19",City15,Canada,Gift Card,0.4,Sports,SR18,South,2025-12-08,10,No,Male
1744,C156,2025-12-28,P119,6,44.8,Shipped,"975 Main St, City17",City6,Germany,PayPal,1.99,Sports,SR19,West,2025-12-26,5,No,Male
1745,C057,2025-12-31,P126,9,30.73,Cancelled,"761 Main St, City4",City10,France,PayPal,7.65,Home,SR13,East,2026-01-05,2,No,Male
1746,C148,2025-12-01,P125,4,46.91,Returned,"574 Main St, City5",City17,Canada,Cash,6.65,Sports,SR03,North,2025-12-12,4,No,Other
1747,C064,2025-12-03,P109,7,63.17,Returned,"932 Main St, City16",City17,Australia,PayPal,1.18,Home,SR09,West,2025-12-21,6,Yes,Male
1748,C083,2025-12-23,P136,10,43.02,Shipped,"553 Main St, City6",City8,India,Gift Card,10.91,Books,SR08,East,2025-12-31,8,Yes,Male
1749,C109,2025-12-23,P104,7,16.21,Shipped,"918 Main St, City1",City9,Canada,Credit Card,3.32,Home,SR04,North,2025-12-29,8,Yes,Other
1750,C135,2025-12-16,P108,9,44.13,Shipped,"713 Main St, City13",City7,Germany,Cash,14.4,Sports,SR09,East,2025-12-25,10,Yes,Male
1751,C075,2025-12-17,P143,4,81.06,Cancelled,"221 Main St, City16",City15,UK,Gift Card,9.26,Books,SR05,South,2026-01-04,8,Yes,Female
1752,C107,2025-12-06,P109,8,10.43,Shipped,"718 Main St, City3",City20,India,PayPal,13.88,Toys,SR15,East,2025-12-08,1,No,Other
1753,C041,2025-12-03,P122,9,88.79,Cancelled,"519 Main St, City16",City10,India,Cash,5.68,Home,SR19,East,2025-12-25,10,No,Female
1754,C144,2025-12-18,P141,4,11.43,Pending,"786 Main St, City6",City17,India,Cash,3.57,Toys,SR04,South,2026-01-04,10,No,Female
1755,C148,2025-12-25,P137,10,30.6,Returned,"644 Main St, City16",City10,USA,PayPal,19.78,Electronics,SR20,South,2025-12-11,3,No,Male
1756,C083,2025-12-03,P103,3,53.11,Returned,"875 Main St, City2",City16,Germany,Cash,6.05,Electronics,SR08,West,2025-12-26,7,No,Female
1757,C080,2025-12-27,P133,6,54.94,Pending,"584 Main St, City2",City14,Australia,Cash,14.23,Home,SR18,West,2026-01-02,5,Yes,Other
1758,C112,2025-12-21,P122,3,6.42,Cancelled,"330 Main St, City5",City2,Canada,Cash,14.57,Clothing,SR20,South,2025-12-26,6,Yes,Other
1759,C003,2025-12-07,P128,6,54.49,Shipped,"211 Main St, City10",City18,UK,Credit Card,18.22,Books,SR17,North,2025-12-19,1,No,Other
1760,C123,2025-12-13,P102,5,30.31,Shipped,"765 Main St, City1",City3,Australia,Gift Card,19.94,Sports,SR15,West,2025-12-13,8,Yes,Male
1761,C095,2025-12-01,P139,3,71.73,Pending,"173 Main St, City6",City3,Germany,Credit Card,1.12,Sports,SR02,East,2025-12-08,9,No,Male
1762,C168,2025-12-20,P147,1,35.93,Cancelled,"290 Main St, City17",City10,France,Cash,10.33,Sports,SR13,West,2025-12-05,2,Yes,Other
1763,C038,2025-12-24,P117,2,20.56,Shipped,"179 Main St, City12",City11,India,Gift Card,3.46,Sports,SR01,East,2025-12-19,9,No,Male
1764,C088,2025-12-15,P136,2,58.34,Returned,"276 Main St, City13",City4,USA,PayPal,14.59,Clothing,SR11,North,2025-12-12,1,Yes,Other
1765,C096,2025-12-15,P105,4,33.54,Pending,"184 Main St, City16",City2,Canada,PayPal,6.21,Home,SR10,South,2025-12-19,3,No,Female
1766,C058,2025-12-27,P112,5,88.81,Pending,"713 Main St, City13",City10,Canada,Gift Card,5.29,Home,SR12,East,2025-12-24,9,No,Other
1767,C176,2025-12-27,P110,1,95.16,Returned,"894 Main St, City13",City6,France,PayPal,19.88,Home,SR12,East,2025-12-15,6,No,Male
1768,C132,2025-12-25,P113,5,24.94,Cancelled,"592 Main St, City4",City4,France,PayPal,9.5,Home,SR19,East,2025-12-25,10,No,Other
1769,C151,2025-12-29,P102,6,71.31,Cancelled,"108 Main St, City4",City20,Germany,Gift Card,6.69,Sports,SR04,South,2025-12-24,5,Yes,Female
1770,C140,2025-12-06,P148,1,46.13,Returned,"459 Main St, City11",City1,Canada,Gift Card,14.62,Home,SR08,East,2025-12-25,10,No,Female
1771,C174,2025-12-13,P119,1,97.18,Pending,"448 Main St, City13",City15,USA,Gift Card,8.52,Books,SR19,West,2025-12-03,3,Yes,Female
1772,C153,2025-12-31,P144,9,23.04,Pending,"173 Main St, City6",City3,UK,Credit Card,19.41,Books,SR05,East,2025-12-31,7,Yes,Female
1773,C001,2025-12-22,P109,4,88.75,Cancelled,"886 Main St, City3",City4,India,PayPal,17.16,Home,SR03,South,2025-12-11,9,No,Male
1774,C123,2025-12-06,P122,2,49.19,Returned,"595 Main St, City16",City7,Germany,Gift Card,16.63,Sports,SR08,North,2025-12-26,3,No,Male
1775,C103,2025-12-25,P120,5,82.69,Returned,"979 Main St, City15",City18,France,Credit Card,6.94,Sports,SR19,North,2025-12-16,10,Yes,Male
1776,C095,2025-12-12,P121,9,83.02,Returned,"771 Main St, City13",City1,India,PayPal,10.0,Electronics,SR07,East,2025-12-29,2,No,Female
1777,C168,2025-12-06,P127,3,31.35,Returned,"816 Main St, City9",City9,USA,Cash,19.17,Home,SR06,South,2025-12-27,9,Yes,Female
1778,C022,2025-12-12,P143,2,66.95,Returned,"234 Main St, City17",City2,UK,PayPal,11.49,Home,SR15,North,2026-01-02,7,No,Male
1779,C078,2025-12-14,P116,2,61.94,Returned,"989 Main St, City8",City13,Australia,Gift Card,14.24,Toys,SR12,North,2025-12-13,7,No,Other
1780,C021,2025-12-05,P100,6,95.02,Cancelled,"989 Main St, City8",City12,Australia,Gift Card,8.7,Home,SR10,North,2025-12-09,8,No,Female
1781,C013,2025-12-29,P138,6,28.21,Cancelled,"816 Main St, City9",City20,Australia,Credit Card,10.85,Clothing,SR10,East,2025-12-28,1,No,Female
1782,C077,2025-12-21,P102,10,14.71,Shipped,"211 Main St, City4",City3,Germany,PayPal,3.5,Toys,SR04,South,2025-12-11,8,No,Female
1783,C089,2025-12-15,P144,10,27.42,Returned,"458 Main St, City16",City12,UK,Cash,0.77,Toys,SR04,West,2026-01-03,2,No,Other
1784,C192,2025-12-10,P127,7,6.14,Cancelled,"323 Main St, City14",City3,Canada,Credit Card,16.74,Home,SR04,South,2025-12-18,5,Yes,Other
1785,C013,2025-12-12,P136,8,24.65,Returned,"179 Main St, City12",City19,Canada,PayPal,5.54,Sports,SR02,West,2025-12-13,5,No,Male
1786,C105,2025-12-07,P101,7,67.08,Cancelled,"553 Main St, City6",City19,France,Cash,1.94,Clothing,SR01,East,2025-12-16,2,No,Other
1787,C183,2025-12-20,P129,10,44.38,Cancelled,"961 Main St, City2",City17,Germany,Credit Card,6.86,Books,SR12,West,2025-12-11,8,No,Male
1788,C137,2025-12-23,P110,7,28.54,Shipped,"696 Main St, City5",City13,USA,Gift Card,11.23,Books,SR03,South,2026-01-04,6,No,Female
1789,C193,2025-12-11,P128,8,6.83,Pending,"461 Main St, City10",City14,France,Gift Card,8.31,Electronics,SR10,West,2025-12-17,7,Yes,Female
1790,C156,2025-12-31,P107,2,41.98,Pending,"280 Main St, City6",City13,UK,PayPal,17.3,Sports,SR13,West,2025-12-24,4,No,Other
1791,C072,2025-12-11,P149,6,64.5,Cancelled,"989 Main St, City8",City6,France,Gift Card,4.5,Home,SR16,West,2025-12-20,8,Yes,Male
1792,C103,2025-12-10,P100,9,83.66,Returned,"369 Main St, City20",City9,Canada,Credit Card,7.67,Sports,SR14,West,2025-12-28,4,Yes,Other
1793,C058,2025-12-05,P139,10,52.31,Shipped,"837 Main St, City1",City13,Canada,Gift Card,18.91,Books,SR20,South,2025-12-12,10,No,Other
1794,C024,2025-12-31,P123,1,75.31,Returned,"724 Main St, City13",City9,Australia,PayPal,17.01,Clothing,SR15,East,2025-12-17,3,No,Other
1795,C052,2025-12-11,P108,5,10.21,Shipped,"372 Main St, City18",City1,Germany,Gift Card,4.9,Toys,SR15,South,2025-12-13,8,Yes,Other
1796,C085,2025-12-28,P110,4,48.36,Shipped,"713 Main St, City5",City19,USA,Gift Card,17.34,Home,SR13,North,2025-12-28,5,Yes,Other
1797,C199,2025-12-20,P141,9,72.61,Returned,"341 Main St, City16",City17,USA,Cash,16.23,Sports,SR02,East,2025-12-27,9,No,Female
1798,C032,2025-12-04,P109,5,76.75,Shipped,"323 Main St, City14",City10,UK,Gift Card,13.13,Clothing,SR08,West,2025-12-15,5,Yes,Female
1799,C165,2025-12-23,P104,8,90.31,Returned,"709 Main St, City18",City4,Australia,Cash,6.85,Sports,SR15,East,2025-12-30,5,No,Other
1800,C010,2025-12-25,P108,3,54.08,Shipped,"952 Main St, City17",City12,France,Cash,14.28,Books,SR06,East,2026-01-01,8,No,Male
1801,C191,2025-12-26,P144,3,18.06,Cancelled,"347 Main St, City12",City11,Canada,PayPal,0.56,Clothing,SR19,East,2025-12-11,10,Yes,Female
1802,C094,2025-12-24,P132,9,42.95,Pending,"254 Main St, City20",City10,India,Cash,10.47,Home,SR16,South,2026-01-04,8,Yes,Female
1803,C098,2025-12-01,P142,2,36.86,Cancelled,"372 Main St, City18",City14,India,Cash,12.17,Sports,SR04,South,2025-12-24,8,No,Other
1804,C164,2025-12-30,P100,9,90.21,Pending,"231 Main St, City15",City16,USA,Gift Card,12.53,Books,SR17,North,2025-12-19,9,Yes,Male
1805,C115,2025-12-19,P133,4,27.48,Pending,"658 Main St, City4",City2,Australia,PayPal,4.57,Sports,SR15,South,2025-12-04,10,No,Other
1806,C072,2025-12-03,P147,4,74.39,Shipped,"173 Main St, City6",City9,UK,Credit Card,4.15,Clothing,SR19,West,2025-12-31,2,Yes,Female
1807,C163,2025-12-03,P112,8,15.17,Shipped,"481 Main St, City16",City11,USA,PayPal,11.97,Books,SR19,North,2025-12-29,2,No,Other
1808,C050,2025-12-19,P140,10,76.52,Shipped,"399 Main St, City4",City2,Germany,Cash,9.85,Clothing,SR11,West,2026-01-03,5,No,Female
1809,C137,2025-12-08,P121,5,69.06,Cancelled,"519 Main St, City16",City7,USA,PayPal,9.75,Books,SR17,West,2026-01-02,3,Yes,Male
1810,C195,2025-12-14,P143,5,13.07,Returned,"348 Main St, City7",City19,Canada,PayPal,3.87,Electronics,SR08,South,2025-12-21,9,No,Female
1811,C197,2025-12-17,P130,2,69.73,Pending,"765 Main St, City1",City17,India,Cash,3.13,Home,SR06,South,2025-12-12,6,No,Other
1812,C153,2025-12-26,P126,5,25.95,Cancelled,"808 Main St, City9",City6,UK,PayPal,6.12,Sports,SR12,East,2025-12-30,5,No,Other
1813,C101,2025-12-25,P126,1,77.16,Returned,"765 Main St, City4",City15,UK,PayPal,19.5,Books,SR01,South,2025-12-15,5,No,Female
1814,C007,2025-12-11,P127,7,35.26,Pending,"996 Main St, City17",City15,France,Gift Card,17.13,Electronics,SR03,South,2025-12-12,6,No,Other
1815,C152,2025-12-16,P102,7,70.02,Returned,"569 Main St, City3",City10,France,Gift Card,1.19,Electronics,SR11,East,2026-01-05,6,No,Female
1816,C029,2025-12-16,P108,2,35.15,Returned,"817 Main St, City7",City15,France,Cash,11.48,Toys,SR03,West,2025-12-17,6,No,Other
1817,C136,2025-12-27,P118,1,17.47,Shipped,"761 Main St, City4",City11,Canada,Cash,19.14,Books,SR15,South,2025-12-13,6,No,Male
1818,C118,2025-12-12,P121,4,69.05,Cancelled,"821 Main St, City3",City15,Canada,Credit Card,2.81,Sports,SR14,West,2025-12-27,8,Yes,Other
1819,C016,2025-12-30,P132,6,5.55,Returned,"592 Main St, City4",City15,Australia,Cash,15.8,Home,SR10,East,2025-12-06,2,Yes,Other
1820,C200,2025-12-04,P134,3,80.65,Shipped,"765 Main St, City1",City2,France,PayPal,15.04,Sports,SR14,East,2025-12-31,8,Yes,Other
1821,C085,2025-12-03,P111,10,36.61,Returned,"951 Main St, City17",City5,France,Cash,0.13,Home,SR01,North,2025-12-16,6,No,Male
1822,C067,2025-12-28,P114,10,68.75,Cancelled,"211 Main St, City4",City5,Canada,PayPal,15.4,Toys,SR12,South,2025-12-14,3,Yes,Female
1823,C047,2025-12-04,P101,9,61.77,Shipped,"786 Main St, City11",City14,France,Cash,19.09,Books,SR11,South,2025-12-15,4,No,Male
1824,C109,2025-12-09,P114,4,78.14,Shipped,"754 Main St, City5",City7,USA,Gift Card,0.51,Sports,SR07,West,2025-12-05,8,No,Female
1825,C051,2025-12-07,P149,7,60.65,Shipped,"749 Main St, City19",City9,France,Credit Card,3.26,Clothing,SR04,West,2025-12-24,6,No,Male
1826,C054,2025-12-03,P132,6,49.88,Shipped,"800 Main St, City4",City2,USA,Gift Card,16.07,Home,SR04,East,2025-12-25,5,Yes,Female
1827,C167,2025-12-10,P114,2,66.43,Returned,"808 Main St, City9",City2,UK,Cash,0.91,Clothing,SR06,North,2025-12-10,9,Yes,Male
1828,C178,2025-12-16,P148,1,9.86,Pending,"887 Main St, City7",City3,UK,Cash,12.35,Clothing,SR14,South,2025-12-13,9,Yes,Other
1829,C172,2025-12-06,P123,2,79.5,Shipped,"588 Main St, City15",City7,UK,Gift Card,12.51,Books,SR20,East,2025-12-03,1,No,Male
1830,C121,2025-12-02,P147,3,91.69,Shipped,"961 Main St, City2",City11,Australia,PayPal,3.16,Electronics,SR12,South,2025-12-07,7,Yes,Male
1831,C122,2025-12-15,P126,9,46.27,Shipped,"718 Main St, City3",City3,Germany,Cash,2.56,Sports,SR18,East,2025-12-08,8,No,Other
1832,C147,2025-12-07,P108,4,53.4,Pending,"510 Main St, City3",City4,USA,Credit Card,14.35,Books,SR20,North,2025-12-17,4,No,Male
1833,C187,2025-12-22,P119,6,72.19,Returned,"852 Main St, City20",City11,France,Cash,15.2,Clothing,SR11,West,2025-12-25,3,Yes,Other
1834,C099,2025-12-21,P103,4,98.02,Shipped,"429 Main St, City11",City14,USA,PayPal,3.24,Books,SR01,West,2026-01-01,6,Yes,Other
1835,C148,2025-12-13,P128,4,47.5,Cancelled,"458 Main St, City16",City7,USA,Cash,13.11,Toys,SR11,East,2025-12-13,5,No,Female
1836,C198,2025-12-18,P129,2,68.12,Cancelled,"448 Main St, City13",City2,UK,Credit Card,15.64,Home,SR01,South,2025-12-08,4,No,Male
1837,C031,2025-12-18,P145,5,16.11,Cancelled,"886 Main St, City3",City19,Germany,Credit Card,19.33,Toys,SR06,West,2026-01-03,4,Yes,Other
1838,C057,2025-12-25,P101,4,74.4,Cancelled,"170 Main St, City9",City16,Australia,PayPal,11.26,Toys,SR17,North,2026-01-05,6,Yes,Other
1839,C136,2025-12-06,P123,3,13.6,Pending,"272 Main St, City17",City14,Australia,PayPal,16.86,Sports,SR05,West,2025-12-14,5,Yes,Female
1840,C076,2025-12-13,P133,7,89.79,Returned,"192 Main St, City5",City10,Canada,Cash,0.01,Books,SR18,East,2025-12-15,10,Yes,Male
1841,C194,2025-12-14,P108,3,50.16,Pending,"448 Main St, City13",City4,Germany,PayPal,12.92,Home,SR19,South,2025-12-17,6,Yes,Male
1842,C071,2025-12-05,P125,2,73.68,Pending,"372 Main St, City18",City13,India,Cash,15.21,Electronics,SR04,East,2026-01-04,2,No,Male
1843,C170,2025-12-15,P119,2,55.95,Returned,"894 Main St, City13",City14,Australia,Cash,17.5,Electronics,SR13,East,2025-12-09,8,No,Other
1844,C044,2025-12-29,P145,8,76.8,Pending,"932 Main St, City16",City8,USA,Cash,4.83,Sports,SR16,West,2025-12-28,1,Yes,Female
1845,C186,2025-12-24,P117,5,65.46,Cancelled,"889 Main St, City1",City16,Australia,Cash,19.66,Electronics,SR01,North,2026-01-02,4,No,Male
1846,C152,2025-12-14,P142,5,13.97,Returned,"712 Main St, City11",City11,Australia,Gift Card,12.13,Sports,SR13,North,2025-12-08,10,Yes,Other
1847,C025,2025-12-04,P148,4,38.62,Returned,"260 Main St, City14",City18,Canada,Credit Card,6.95,Home,SR15,North,2025-12-27,7,Yes,Male
1848,C146,2025-12-06,P101,6,13.48,Returned,"544 Main St, City17",City3,Germany,Cash,7.17,Sports,SR12,East,2025-12-17,5,No,Male
1849,C084,2025-12-15,P144,5,77.78,Pending,"644 Main St, City16",City18,Australia,Cash,14.81,Books,SR06,West,2025-12-07,6,No,Other
1850,C138,2025-12-24,P114,6,83.54,Shipped,"323 Main St, City14",City6,Canada,Gift Card,6.26,Home,SR06,West,2025-12-14,5,No,Female
1851,C087,2025-12-26,P128,6,76.45,Pending,"192 Main St, City5",City2,USA,PayPal,11.64,Toys,SR18,East,2026-01-05,3,No,Other
1852,C179,2025-12-03,P112,2,12.68,Returned,"532 Main St, City8",City15,Canada,Cash,10.66,Home,SR05,West,2025-12-08,5,Yes,Female
1853,C058,2025-12-15,P102,4,56.6,Cancelled,"712 Main St, City18",City4,India,PayPal,4.91,Clothing,SR15,South,2025-12-11,1,No,Male
1854,C006,2025-12-28,P139,8,84.43,Returned,"625 Main St, City9",City5,France,PayPal,8.25,Toys,SR19,West,2025-12-26,5,No,Female
1855,C111,2025-12-12,P123,4,34.72,Cancelled,"771 Main St, City13",City18,India,Cash,17.2,Sports,SR08,South,2025-12-08,9,No,Other
1856,C081,2025-12-04,P138,4,73.12,Pending,"330 Main St, City5",City10,France,Credit Card,9.2,Home,SR16,West,2025-12-06,3,Yes,Other
1857,C115,2025-12-18,P141,1,89.99,Returned,"642 Main St, City6",City15,USA,Cash,1.31,Sports,SR09,East,2025-12-03,10,No,Female
1858,C181,2025-12-25,P108,7,24.65,Returned,"718 Main St, City3",City6,Canada,Cash,6.61,Toys,SR17,West,2025-12-11,9,No,Male
1859,C157,2025-12-02,P145,6,60.38,Shipped,"432 Main St, City18",City10,France,Gift Card,14.61,Sports,SR07,South,2025-12-13,3,Yes,Other
1860,C127,2025-12-24,P107,6,12.54,Returned,"765 Main St, City1",City20,Canada,Gift Card,16.1,Home,SR16,South,2025-12-23,3,Yes,Female
1861,C091,2025-12-06,P145,7,88.38,Returned,"749 Main St, City19",City2,UK,Gift Card,4.01,Books,SR03,East,2025-12-30,2,No,Male
1862,C156,2025-12-02,P135,1,69.53,Shipped,"241 Main St, City19",City18,France,Credit Card,0.09,Home,SR10,North,2025-12-25,2,Yes,Male
1863,C163,2025-12-20,P131,3,55.37,Cancelled,"318 Main St, City8",City9,India,Cash,11.48,Home,SR06,South,2025-12-30,1,Yes,Other
1864,C031,2025-12-26,P119,5,14.34,Pending,"459 Main St, City11",City2,India,Credit Card,9.95,Toys,SR05,East,2025-12-31,9,No,Female
1865,C030,2025-12-22,P135,2,36.47,Cancelled,"429 Main St, City11",City1,Australia,Gift Card,3.77,Home,SR02,East,2025-12-05,8,Yes,Other
1866,C024,2025-12-22,P141,6,91.53,Returned,"472 Main St, City10",City8,Canada,PayPal,5.65,Clothing,SR15,South,2025-12-20,7,No,Female
1867,C097,2025-12-03,P131,1,51.15,Cancelled,"712 Main St, City11",City9,France,Gift Card,6.12,Books,SR02,North,2025-12-14,2,No,Other
1868,C192,2025-12-29,P136,9,20.63,Cancelled,"887 Main St, City7",City13,France,Credit Card,0.94,Books,SR13,South,2025-12-24,9,Yes,Other
1869,C112,2025-12-24,P132,9,85.52,Cancelled,"216 Main St, City1",City10,USA,PayPal,1.97,Clothing,SR08,East,2025-12-06,4,No,Male
1870,C147,2025-12-21,P139,1,8.33,Returned,"372 Main St, City18",City8,USA,Cash,0.09,Clothing,SR11,South,2025-12-26,4,No,Female
1871,C012,2025-12-05,P109,10,27.62,Cancelled,"875 Main St, City2",City9,France,Cash,4.1,Sports,SR09,West,2025-12-02,7,No,Female
1872,C072,2025-12-27,P112,8,28.32,Shipped,"519 Main St, City16",City18,Germany,Credit Card,13.92,Home,SR05,South,2025-12-06,2,Yes,Male
1873,C126,2025-12-03,P111,9,35.42,Cancelled,"216 Main St, City1",City18,Canada,Gift Card,5.7,Books,SR10,East,2025-12-08,2,No,Male
1874,C023,2025-12-18,P131,4,16.19,Shipped,"808 Main St, City9",City8,USA,Credit Card,4.57,Home,SR06,North,2025-12-06,4,No,Other
1875,C095,2025-12-15,P147,3,46.42,Shipped,"696 Main St, City5",City17,Australia,PayPal,15.37,Sports,SR11,North,2025-12-02,3,No,Female
1876,C045,2025-12-12,P129,4,90.54,Shipped,"260 Main St, City14",City6,India,Cash,10.11,Clothing,SR06,South,2025-12-23,8,Yes,Female
1877,C018,2025-12-27,P115,10,54.73,Pending,"429 Main St, City11",City19,UK,Credit Card,2.23,Electronics,SR14,North,2025-12-12,6,No,Male
1878,C037,2025-12-29,P106,4,4.56,Shipped,"574 Main St, City5",City8,Australia,Gift Card,15.37,Electronics,SR08,North,2026-01-05,2,Yes,Other
1879,C122,2025-12-30,P136,7,31.11,Returned,"220 Main St, City12",City19,India,Gift Card,12.25,Books,SR15,West,2025-12-11,8,No,Male
1880,C037,2025-12-10,P140,3,96.44,Returned,"821 Main St, City3",City2,UK,Credit Card,8.63,Books,SR05,North,2025-12-31,7,Yes,Female
1881,C033,2025-12-27,P140,6,23.97,Returned,"889 Main St, City1",City3,Germany,Gift Card,8.88,Home,SR15,East,2025-12-23,6,No,Male
1882,C186,2025-12-17,P113,4,24.82,Pending,"542 Main St, City17",City4,Australia,Cash,18.01,Toys,SR14,East,2025-12-21,4,No,Male
1883,C121,2025-12-04,P134,8,32.82,Returned,"819 Main St, City19",City11,India,Cash,11.03,Clothing,SR13,West,2025-12-13,8,Yes,Other
1884,C053,2025-12-13,P136,3,30.23,Pending,"227 Main St, City16",City5,France,PayPal,3.01,Books,SR15,South,2025-12-10,8,No,Other
1885,C196,2025-12-20,P133,1,68.9,Shipped,"582 Main St, City15",City15,USA,Credit Card,6.63,Electronics,SR11,East,2025-12-14,3,Yes,Female
1886,C017,2025-12-12,P139,6,60.0,Returned,"481 Main St, City16",City8,Canada,PayPal,5.79,Electronics,SR18,South,2025-12-11,3,No,Male
1887,C137,2025-12-30,P139,7,19.18,Returned,"761 Main St, City4",City10,Canada,PayPal,19.52,Sports,SR05,West,2025-12-08,1,Yes,Female
1888,C122,2025-12-13,P130,3,77.64,Cancelled,"367 Main St, City9",City2,France,PayPal,8.95,Electronics,SR16,East,2025-12-23,2,No,Male
1889,C046,2025-12-05,P139,5,69.02,Pending,"280 Main St, City6",City12,India,Cash,5.85,Electronics,SR12,West,2025-12-03,10,No,Male
1890,C094,2025-12-28,P116,4,53.28,Shipped,"626 Main St, City1",City19,India,Credit Card,12.99,Sports,SR10,East,2025-12-30,7,No,Male
1891,C070,2025-12-24,P148,8,67.29,Cancelled,"724 Main St, City13",City5,India,Credit Card,14.69,Electronics,SR10,West,2025-12-14,8,No,Female
1892,C010,2025-12-23,P143,5,70.89,Cancelled,"231 Main St, City15",City12,Australia,Gift Card,8.14,Books,SR05,East,2025-12-18,9,Yes,Female
1893,C073,2025-12-09,P105,8,92.19,Shipped,"224 Main St, City11",City19,Australia,Credit Card,0.46,Clothing,SR04,South,2025-12-06,3,No,Male
1894,C040,2025-12-19,P115,2,86.9,Shipped,"822 Main St, City15",City10,Canada,Cash,17.4,Toys,SR03,South,2025-12-31,6,Yes,Other
1895,C032,2025-12-02,P145,3,23.14,Shipped,"708 Main St, City3",City6,Canada,Credit Card,0.08,Sports,SR08,South,2025-12-05,2,No,Female
1896,C161,2025-12-17,P112,8,82.47,Returned,"972 Main St, City2",City10,India,Gift Card,5.76,Sports,SR19,North,2025-12-30,3,Yes,Male
1897,C046,2025-12-07,P116,3,88.29,Pending,"761 Main St, City4",City13,Canada,Credit Card,3.76,Books,SR08,South,2025-12-27,10,No,Other
1898,C106,2025-12-17,P140,5,24.94,Cancelled,"254 Main St, City20",City13,India,Credit Card,13.1,Sports,SR09,East,2025-12-12,2,Yes,Male
1899,C127,2025-12-12,P146,1,63.5,Returned,"644 Main St, City12",City17,Australia,Gift Card,0.24,Sports,SR03,East,2025-12-25,10,Yes,Other
1900,C068,2025-12-24,P120,8,38.37,Returned,"311 Main St, City9",City7,UK,Gift Card,6.27,Sports,SR07,South,2025-12-12,1,No,Female
1901,C120,2025-12-29,P129,6,92.64,Returned,"485 Main St, City4",City19,Germany,PayPal,2.84,Home,SR14,North,2025-12-10,6,No,Other
